dataset,replicate,formula,delta_spearman_vs_magnitude
Lara_exvivo,489,setting_adaptive_lodo,0.08119755737779114
Lara_exvivo,490,one_sided_025,0.009432738843827476
Lara_exvivo,490,setting_adaptive_lodo,0.016932387595738452
Lara_exvivo,491,one_sided_025,0.009680757712772298
Lara_exvivo,491,setting_adaptive_lodo,0.04753374635119412
Lara_exvivo,492,one_sided_025,0.015339990582340396
Lara_exvivo,492,setting_adaptive_lodo,0.06411109631905118
Lara_exvivo,493,one_sided_025,0.010507017701184673
Lara_exvivo,493,setting_adaptive_lodo,0.05140627405834919
Lara_exvivo,494,one_sided_025,0.008917351334191317
Lara_exvivo,494,setting_adaptive_lodo,0.028721831712304247
Lara_exvivo,495,one_sided_025,0.006663423560407
Lara_exvivo,495,setting_adaptive_lodo,0.07636236459959905
Lara_exvivo,496,one_sided_025,0.013766933014121165
Lara_exvivo,496,setting_adaptive_lodo,0.032446385615116355
Lara_exvivo,497,one_sided_025,0.00811355759741858
Lara_exvivo,497,setting_adaptive_lodo,0.03295183143235811
Lara_exvivo,498,one_sided_025,0.010257110383418838
Lara_exvivo,498,setting_adaptive_lodo,0.031250926187567335
Lara_exvivo,499,one_sided_025,0.007088300047081247
Lara_exvivo,499,setting_adaptive_lodo,0.03462606670719412
Lara_exvivo,500,one_sided_025,0.012830536243915225
Lara_exvivo,500,setting_adaptive_lodo,0.03256674333328144
Lara_exvivo,501,one_sided_025,0.00634245563379332
Lara_exvivo,501,setting_adaptive_lodo,0.03036741163929227
Lara_exvivo,502,one_sided_025,0.009321391830789089
Lara_exvivo,502,setting_adaptive_lodo,0.035401312775701216
Lara_exvivo,503,one_sided_025,0.0021421703484734156
Lara_exvivo,503,setting_adaptive_lodo,0.034531181590958235
Lara_exvivo,504,one_sided_025,0.0026640267912487183
Lara_exvivo,504,setting_adaptive_lodo,0.017208304946791843
Lara_exvivo,505,one_sided_025,0.014516514198225642
Lara_exvivo,505,setting_adaptive_lodo,0.04801605979190712
Lara_exvivo,506,one_sided_025,0.016377043869587396
Lara_exvivo,506,setting_adaptive_lodo,0.042985933174590554
Lara_exvivo,507,one_sided_025,0.014499022325064448
Lara_exvivo,507,setting_adaptive_lodo,0.02376466659050952
Lara_exvivo,508,one_sided_025,0.004489946179697668
Lara_exvivo,508,setting_adaptive_lodo,0.03419653496071867
Lara_exvivo,509,one_sided_025,0.006712864472036673
Lara_exvivo,509,setting_adaptive_lodo,0.04802759464484041
Lara_exvivo,510,one_sided_025,0.0058946585765639326
Lara_exvivo,510,setting_adaptive_lodo,0.013653078705955293
Lara_exvivo,511,one_sided_025,0.011663363630697086
Lara_exvivo,511,setting_adaptive_lodo,0.02141335910592109
Lara_exvivo,512,one_sided_025,0.01943274107490195
Lara_exvivo,512,setting_adaptive_lodo,0.024970766965022484
Lara_exvivo,513,one_sided_025,0.006923987557716643
Lara_exvivo,513,setting_adaptive_lodo,0.033661638773317626
Lara_exvivo,514,one_sided_025,0.0024850529414123246
Lara_exvivo,514,setting_adaptive_lodo,0.023232524554425038
Lara_exvivo,515,one_sided_025,0.016570857996278443
Lara_exvivo,515,setting_adaptive_lodo,0.06063494797650271
Lara_exvivo,516,one_sided_025,0.00813800411753414
Lara_exvivo,516,setting_adaptive_lodo,0.030573103672489374
Lara_exvivo,517,one_sided_025,0.01030128746516859
Lara_exvivo,517,setting_adaptive_lodo,0.019902197268293093
Lara_exvivo,518,one_sided_025,0.020147188383142403
Lara_exvivo,518,setting_adaptive_lodo,0.062312389005901955
Lara_exvivo,519,one_sided_025,1.4720596500511496e-05
Lara_exvivo,519,setting_adaptive_lodo,-0.00990841098076841
Lara_exvivo,520,one_sided_025,0.008109012269326504
Lara_exvivo,520,setting_adaptive_lodo,0.025125498744731828
Lara_exvivo,521,one_sided_025,0.0148353168217229
Lara_exvivo,521,setting_adaptive_lodo,0.029425906975688088
Lara_exvivo,522,one_sided_025,0.017292494280708504
Lara_exvivo,522,setting_adaptive_lodo,0.022392976218757077
Lara_exvivo,523,one_sided_025,0.009926626138427153
Lara_exvivo,523,setting_adaptive_lodo,0.018987812713409033
Lara_exvivo,524,one_sided_025,0.02373500792328556
Lara_exvivo,524,setting_adaptive_lodo,0.04469532227599193
Lara_exvivo,525,one_sided_025,0.007822285137518757
Lara_exvivo,525,setting_adaptive_lodo,0.022199903228633924
Lara_exvivo,526,one_sided_025,0.008708556903974846
Lara_exvivo,526,setting_adaptive_lodo,0.036954233892302624
Lara_exvivo,527,one_sided_025,0.008309297418025968
Lara_exvivo,527,setting_adaptive_lodo,0.05192750578609409
Lara_exvivo,528,one_sided_025,0.011512770844577086
Lara_exvivo,528,setting_adaptive_lodo,0.04215766678637841
Lara_exvivo,529,one_sided_025,0.008329298814895789
Lara_exvivo,529,setting_adaptive_lodo,0.08416032237930295
Lara_exvivo,530,one_sided_025,0.004807468484203409
Lara_exvivo,530,setting_adaptive_lodo,0.020566417795518876
Lara_exvivo,531,one_sided_025,0.010211209770084523
Lara_exvivo,531,setting_adaptive_lodo,0.03609097562417565
Lara_exvivo,532,one_sided_025,0.004328143266655749
Lara_exvivo,532,setting_adaptive_lodo,0.021393979197582624
Lara_exvivo,533,one_sided_025,0.005485581745089618
Lara_exvivo,533,setting_adaptive_lodo,0.05364068461558416
Lara_exvivo,534,one_sided_025,0.0072163710944146975
Lara_exvivo,534,setting_adaptive_lodo,0.03840975590383092
Lara_exvivo,535,one_sided_025,0.021428986570392997
Lara_exvivo,535,setting_adaptive_lodo,0.039537973696464
Lara_exvivo,536,one_sided_025,0.0074017629542140195
Lara_exvivo,536,setting_adaptive_lodo,0.03246294165686761
Lara_exvivo,537,one_sided_025,0.0066909455456853895
Lara_exvivo,537,setting_adaptive_lodo,0.020976084363550973
Lara_exvivo,538,one_sided_025,0.016191122099945526
Lara_exvivo,538,setting_adaptive_lodo,0.03283940784217844
Lara_exvivo,539,one_sided_025,0.002983659042415177
Lara_exvivo,539,setting_adaptive_lodo,0.03682992265271511
Lara_exvivo,540,one_sided_025,0.009522412978320238
Lara_exvivo,540,setting_adaptive_lodo,0.04257650079836359
Lara_exvivo,541,one_sided_025,0.007732900804671413
Lara_exvivo,541,setting_adaptive_lodo,0.042935411852151516
Lara_exvivo,542,one_sided_025,0.005483028540631776
Lara_exvivo,542,setting_adaptive_lodo,0.007255321438606091
Lara_exvivo,543,one_sided_025,0.020568129323849632
Lara_exvivo,543,setting_adaptive_lodo,0.06449425990704147
Lara_exvivo,544,one_sided_025,0.01299944282224752
Lara_exvivo,544,setting_adaptive_lodo,0.04126917051135798
Lara_exvivo,545,one_sided_025,0.008521367530499951
Lara_exvivo,545,setting_adaptive_lodo,0.05015082281772662
Lara_exvivo,546,one_sided_025,0.014155808584299913
Lara_exvivo,546,setting_adaptive_lodo,0.029059247301632826
Lara_exvivo,547,one_sided_025,0.011170508127746615
Lara_exvivo,547,setting_adaptive_lodo,0.05930391710949745
Lara_exvivo,548,one_sided_025,0.012918895528100771
Lara_exvivo,548,setting_adaptive_lodo,0.03387853695355342
Lara_exvivo,549,one_sided_025,0.0034903997686285895
Lara_exvivo,549,setting_adaptive_lodo,0.025409113607109797
Lara_exvivo,550,one_sided_025,0.011155905431789181
Lara_exvivo,550,setting_adaptive_lodo,0.06900028379232079
Lara_exvivo,551,one_sided_025,0.01852904570011271
Lara_exvivo,551,setting_adaptive_lodo,0.06258500179413538
Lara_exvivo,552,one_sided_025,0.007940695305843282
Lara_exvivo,552,setting_adaptive_lodo,0.02518520007366663
Lara_exvivo,553,one_sided_025,0.006316338422351686
Lara_exvivo,553,setting_adaptive_lodo,0.036326776353191675
Lara_exvivo,554,one_sided_025,0.006602124362683953
Lara_exvivo,554,setting_adaptive_lodo,0.029658703358104832
Lara_exvivo,555,one_sided_025,0.008470856443415178
Lara_exvivo,555,setting_adaptive_lodo,0.054940576906491886
Lara_exvivo,556,one_sided_025,0.006647167657488573
Lara_exvivo,556,setting_adaptive_lodo,0.029103196092982564
Lara_exvivo,557,one_sided_025,0.011447131163359736
Lara_exvivo,557,setting_adaptive_lodo,0.03143314995864496
Lara_exvivo,558,one_sided_025,0.01170777310916847
Lara_exvivo,558,setting_adaptive_lodo,0.043667986509304646
Lara_exvivo,559,one_sided_025,0.003629373299986305
Lara_exvivo,559,setting_adaptive_lodo,0.03288111729279847
Lara_exvivo,560,one_sided_025,0.006048770970653927
Lara_exvivo,560,setting_adaptive_lodo,0.0030883481589058515
Lara_exvivo,561,one_sided_025,0.019301871293432832
Lara_exvivo,561,setting_adaptive_lodo,0.036500823696624635
Lara_exvivo,562,one_sided_025,0.010462313152971386
Lara_exvivo,562,setting_adaptive_lodo,0.05491163346341539
Lara_exvivo,563,one_sided_025,0.013976956564404446
Lara_exvivo,563,setting_adaptive_lodo,0.03601260749149228
Lara_exvivo,564,one_sided_025,0.01139203153040963
Lara_exvivo,564,setting_adaptive_lodo,0.02557875901983664
Lara_exvivo,565,one_sided_025,0.012679344927321493
Lara_exvivo,565,setting_adaptive_lodo,0.03238155026688136
Lara_exvivo,566,one_sided_025,0.005410308629478777
Lara_exvivo,566,setting_adaptive_lodo,0.006695159645555657
Lara_exvivo,567,one_sided_025,0.010200384526567338
Lara_exvivo,567,setting_adaptive_lodo,0.03956322985045735
Lara_exvivo,568,one_sided_025,0.009592136228256082
Lara_exvivo,568,setting_adaptive_lodo,0.04884696292727235
Lara_exvivo,569,one_sided_025,0.016964894104638445
Lara_exvivo,569,setting_adaptive_lodo,0.04077956487337783
Lara_exvivo,570,one_sided_025,0.017930383603853163
Lara_exvivo,570,setting_adaptive_lodo,0.03937189816420452
Lara_exvivo,571,one_sided_025,0.00845629436112097
Lara_exvivo,571,setting_adaptive_lodo,0.05536933252935436
Lara_exvivo,572,one_sided_025,0.028521625967899256
Lara_exvivo,572,setting_adaptive_lodo,0.060518565850865014
Lara_exvivo,573,one_sided_025,0.025773921978743633
Lara_exvivo,573,setting_adaptive_lodo,0.10860768334354659
Lara_exvivo,574,one_sided_025,0.022737566637800535
Lara_exvivo,574,setting_adaptive_lodo,0.0814827749680164
Lara_exvivo,575,one_sided_025,0.005232757121678366
Lara_exvivo,575,setting_adaptive_lodo,0.01775142488687914
Lara_exvivo,576,one_sided_025,0.01849760094630802
Lara_exvivo,576,setting_adaptive_lodo,0.032684473442700146
Lara_exvivo,577,one_sided_025,0.011696231239482574
Lara_exvivo,577,setting_adaptive_lodo,0.020980504350498003
Lara_exvivo,578,one_sided_025,0.0249759717749487
Lara_exvivo,578,setting_adaptive_lodo,0.044974998520171186
Lara_exvivo,579,one_sided_025,0.0058353231843866205
Lara_exvivo,579,setting_adaptive_lodo,0.055566488917837
Lara_exvivo,580,one_sided_025,0.004355691907002315
Lara_exvivo,580,setting_adaptive_lodo,0.027875659470995788
Lara_exvivo,581,one_sided_025,0.030867665418794057
Lara_exvivo,581,setting_adaptive_lodo,0.046040621353328606
Lara_exvivo,582,one_sided_025,0.007554670313619338
Lara_exvivo,582,setting_adaptive_lodo,0.031928718558716984
Lara_exvivo,583,one_sided_025,0.006491927598772151
Lara_exvivo,583,setting_adaptive_lodo,0.033608981121512976
Lara_exvivo,584,one_sided_025,0.008805075297678523
Lara_exvivo,584,setting_adaptive_lodo,0.02574003194356908
Lara_exvivo,585,one_sided_025,0.014532723861625851
Lara_exvivo,585,setting_adaptive_lodo,0.03871513178793334
Lara_exvivo,586,one_sided_025,0.016432841670079412
Lara_exvivo,586,setting_adaptive_lodo,0.05655499817098103
Lara_exvivo,587,one_sided_025,0.002262229859016085
Lara_exvivo,587,setting_adaptive_lodo,0.013687348991521853
Lara_exvivo,588,one_sided_025,0.011982682845989218
Lara_exvivo,588,setting_adaptive_lodo,0.024869694979552964
Lara_exvivo,589,one_sided_025,0.007961369944886165
Lara_exvivo,589,setting_adaptive_lodo,0.03356039596914806
Lara_exvivo,590,one_sided_025,0.010169069479522341
Lara_exvivo,590,setting_adaptive_lodo,0.028263978536171963
Lara_exvivo,591,one_sided_025,0.0013831137037315366
Lara_exvivo,591,setting_adaptive_lodo,0.0310392804896141
Lara_exvivo,592,one_sided_025,0.010730340089260049
Lara_exvivo,592,setting_adaptive_lodo,0.05252104208577635
Lara_exvivo,593,one_sided_025,0.007248620834596681
Lara_exvivo,593,setting_adaptive_lodo,0.034882078743954714
Lara_exvivo,594,one_sided_025,0.015308103599005848
Lara_exvivo,594,setting_adaptive_lodo,0.06628512300518445
Lara_exvivo,595,one_sided_025,0.011896781312350946
Lara_exvivo,595,setting_adaptive_lodo,0.046309938650515775
Lara_exvivo,596,one_sided_025,0.016966071155839316
Lara_exvivo,596,setting_adaptive_lodo,0.0464595513100096
Lara_exvivo,597,one_sided_025,0.005285786498625461
Lara_exvivo,597,setting_adaptive_lodo,0.03157138132519707
Lara_exvivo,598,one_sided_025,0.012813623221960196
Lara_exvivo,598,setting_adaptive_lodo,0.025557041825284316
Lara_exvivo,599,one_sided_025,0.006356525190039319
Lara_exvivo,599,setting_adaptive_lodo,0.03575796230800499
Lara_exvivo,600,one_sided_025,0.007380207856779633
Lara_exvivo,600,setting_adaptive_lodo,0.02966945252483512
Lara_exvivo,601,one_sided_025,0.0028514077430024654
Lara_exvivo,601,setting_adaptive_lodo,0.03176998101094039
Lara_exvivo,602,one_sided_025,0.010446505970397757
Lara_exvivo,602,setting_adaptive_lodo,0.034829632484234
Lara_exvivo,603,one_sided_025,0.005462940193441623
Lara_exvivo,603,setting_adaptive_lodo,0.02909072091212879
Lara_exvivo,604,one_sided_025,0.005306926195579209
Lara_exvivo,604,setting_adaptive_lodo,0.033820513879905034
Lara_exvivo,605,one_sided_025,0.010591632433121362
Lara_exvivo,605,setting_adaptive_lodo,0.04456893860330749
Lara_exvivo,606,one_sided_025,0.015618790189106058
Lara_exvivo,606,setting_adaptive_lodo,0.0707816754507693
Lara_exvivo,607,one_sided_025,0.01820579022999219
Lara_exvivo,607,setting_adaptive_lodo,0.04847948035687463
Lara_exvivo,608,one_sided_025,0.0158914836115073
Lara_exvivo,608,setting_adaptive_lodo,0.04841060114980114
Lara_exvivo,609,one_sided_025,0.01234124570193637
Lara_exvivo,609,setting_adaptive_lodo,0.039804735188546325
Lara_exvivo,610,one_sided_025,0.02266326466180002
Lara_exvivo,610,setting_adaptive_lodo,0.049165096107257944
Lara_exvivo,611,one_sided_025,0.0036359872186264297
Lara_exvivo,611,setting_adaptive_lodo,0.029340209791056227
Lara_exvivo,612,one_sided_025,0.003085481291502809
Lara_exvivo,612,setting_adaptive_lodo,0.014433685730946604
Lara_exvivo,613,one_sided_025,0.019675972974866285
Lara_exvivo,613,setting_adaptive_lodo,0.060520995532098054
Lara_exvivo,614,one_sided_025,0.0049944601051988835
Lara_exvivo,614,setting_adaptive_lodo,0.045718157629522305
Lara_exvivo,615,one_sided_025,0.011804333340879658
Lara_exvivo,615,setting_adaptive_lodo,0.035649152172085696
Lara_exvivo,616,one_sided_025,0.0026467566360453693
Lara_exvivo,616,setting_adaptive_lodo,0.025506791635420384
Lara_exvivo,617,one_sided_025,0.008849717517860352
Lara_exvivo,617,setting_adaptive_lodo,0.04023882873568091
Lara_exvivo,618,one_sided_025,0.006176747864566068
Lara_exvivo,618,setting_adaptive_lodo,0.05028525158799324
Lara_exvivo,619,one_sided_025,0.01041529570617189
Lara_exvivo,619,setting_adaptive_lodo,0.0316646561847676
Lara_exvivo,620,one_sided_025,0.020873303016508693
Lara_exvivo,620,setting_adaptive_lodo,0.040768140449958745
Lara_exvivo,621,one_sided_025,0.02232211658928157
Lara_exvivo,621,setting_adaptive_lodo,0.04960256283416983
Lara_exvivo,622,one_sided_025,0.0210400329571076
Lara_exvivo,622,setting_adaptive_lodo,0.04576260768346982
Lara_exvivo,623,one_sided_025,0.012548719516934342
Lara_exvivo,623,setting_adaptive_lodo,0.0357169860243276
Lara_exvivo,624,one_sided_025,0.00627444956178147
Lara_exvivo,624,setting_adaptive_lodo,0.025059837342656405
Lara_exvivo,625,one_sided_025,0.009205223475611396
Lara_exvivo,625,setting_adaptive_lodo,0.018721774332743663
Lara_exvivo,626,one_sided_025,0.01249292469145201
Lara_exvivo,626,setting_adaptive_lodo,0.06021832928140807
Lara_exvivo,627,one_sided_025,0.01719025014762615
Lara_exvivo,627,setting_adaptive_lodo,0.06943453620404422
Lara_exvivo,628,one_sided_025,0.02040298815022809
Lara_exvivo,628,setting_adaptive_lodo,0.056909535303082376
Lara_exvivo,629,one_sided_025,0.011718848493144224
Lara_exvivo,629,setting_adaptive_lodo,0.008058342507369365
Lara_exvivo,630,one_sided_025,0.0069251477535167555
Lara_exvivo,630,setting_adaptive_lodo,0.026688459286357477
Lara_exvivo,631,one_sided_025,0.005980930435695919
Lara_exvivo,631,setting_adaptive_lodo,0.03689525092451512
Lara_exvivo,632,one_sided_025,0.007012740492128189
Lara_exvivo,632,setting_adaptive_lodo,0.03660156811020715
Lara_exvivo,633,one_sided_025,0.01033641535038854
Lara_exvivo,633,setting_adaptive_lodo,0.08412688956423092
Lara_exvivo,634,one_sided_025,0.006307288874942321
Lara_exvivo,634,setting_adaptive_lodo,0.02696057385671538
Lara_exvivo,635,one_sided_025,0.010862756879769023
Lara_exvivo,635,setting_adaptive_lodo,0.054678530732436614
Lara_exvivo,636,one_sided_025,0.007370357252405674
Lara_exvivo,636,setting_adaptive_lodo,0.04792794108511306
Lara_exvivo,637,one_sided_025,-0.001220038097647591
Lara_exvivo,637,setting_adaptive_lodo,0.016538097567778853
Lara_exvivo,638,one_sided_025,0.004556606710792166
Lara_exvivo,638,setting_adaptive_lodo,0.03295895938490109
Lara_exvivo,639,one_sided_025,0.013374757319904807
Lara_exvivo,639,setting_adaptive_lodo,0.05395919063283278
Lara_exvivo,640,one_sided_025,0.016128528450231855
Lara_exvivo,640,setting_adaptive_lodo,0.04033111215989907
Lara_exvivo,641,one_sided_025,0.004882681109360382
Lara_exvivo,641,setting_adaptive_lodo,0.05291191267625242
Lara_exvivo,642,one_sided_025,0.02073282406264859
Lara_exvivo,642,setting_adaptive_lodo,0.061937543644012105
Lara_exvivo,643,one_sided_025,0.005207451863566838
Lara_exvivo,643,setting_adaptive_lodo,0.023759653434421678
Lara_exvivo,644,one_sided_025,0.0041969543192212355
Lara_exvivo,644,setting_adaptive_lodo,0.052605931029413744
Lara_exvivo,645,one_sided_025,0.00891142427930014
Lara_exvivo,645,setting_adaptive_lodo,0.06976943001554609
Lara_exvivo,646,one_sided_025,0.008406936297573692
Lara_exvivo,646,setting_adaptive_lodo,0.02575377827129663
Lara_exvivo,647,one_sided_025,0.005123209597313549
Lara_exvivo,647,setting_adaptive_lodo,0.05664579073078299
Lara_exvivo,648,one_sided_025,0.011070583386402905
Lara_exvivo,648,setting_adaptive_lodo,0.03408306118417312
Lara_exvivo,649,one_sided_025,0.0141517829495168
Lara_exvivo,649,setting_adaptive_lodo,0.05719783835955543
Lara_exvivo,650,one_sided_025,0.01044834196723593
Lara_exvivo,650,setting_adaptive_lodo,0.05890806525514464
Lara_exvivo,651,one_sided_025,0.013979919430493745
Lara_exvivo,651,setting_adaptive_lodo,0.036697675998367735
Lara_exvivo,652,one_sided_025,0.008212260664406001
Lara_exvivo,652,setting_adaptive_lodo,0.06166364092750773
Lara_exvivo,653,one_sided_025,0.01976195756781069
Lara_exvivo,653,setting_adaptive_lodo,0.057659592323026795
Lara_exvivo,654,one_sided_025,0.0034912533534306733
Lara_exvivo,654,setting_adaptive_lodo,0.03176681781075774
Lara_exvivo,655,one_sided_025,0.005145267663294404
Lara_exvivo,655,setting_adaptive_lodo,0.0360599232846008
Lara_exvivo,656,one_sided_025,0.00842207057393729
Lara_exvivo,656,setting_adaptive_lodo,0.026616791128736828
Lara_exvivo,657,one_sided_025,0.006747452240253936
Lara_exvivo,657,setting_adaptive_lodo,0.038574725103949714
Lara_exvivo,658,one_sided_025,0.0024596806290669293
Lara_exvivo,658,setting_adaptive_lodo,0.0774562050265527
Lara_exvivo,659,one_sided_025,0.012427753138650924
Lara_exvivo,659,setting_adaptive_lodo,0.036485097699212675
Lara_exvivo,660,one_sided_025,0.010723869677805864
Lara_exvivo,660,setting_adaptive_lodo,0.02867360664148988
Lara_exvivo,661,one_sided_025,0.0135180744102451
Lara_exvivo,661,setting_adaptive_lodo,0.034373417901707705
Lara_exvivo,662,one_sided_025,0.017969333914866048
Lara_exvivo,662,setting_adaptive_lodo,0.04856403750033145
Lara_exvivo,663,one_sided_025,0.01781984666303804
Lara_exvivo,663,setting_adaptive_lodo,0.03903478779839367
Lara_exvivo,664,one_sided_025,0.010019810627503845
Lara_exvivo,664,setting_adaptive_lodo,0.03507543873734134
Lara_exvivo,665,one_sided_025,0.01245765933706526
