scope,replicate,rho_safeconf,rho_magnitude,rho_disagreement,partial_safeconf_given_magnitude,utility_safeconf,utility_magnitude,delta_utility_safeconf_minus_magnitude,delta_rho_safeconf_minus_magnitude,mean_delta_family_centroid_minus_control,mean_delta_family_centroid_minus_official_general,mean_delta_family_centroid_minus_source
pooled,961,0.41252851567160437,0.5939854298257711,0.2526884049377774,0.28784658059049867,0.34188570940267893,0.5757265377331298,-0.23384082833045083,-0.1814569141541667,-0.008609671154757782,-0.002552124080909649,-0.002787371431219886
pooled,962,0.45207230804424586,0.6302618447534202,0.2589893057268219,0.31256457136258586,0.38322799583256323,0.5837074492428231,-0.2004794534102599,-0.1781895367091743,-0.009055519132235734,-0.002523244086223549,-0.0026383172545474927
pooled,963,0.434829058745079,0.644605755051003,0.24577226776831718,0.256855864821254,0.3602105807254948,0.5906350826344131,-0.23042450190891833,-0.20977669630592405,-0.009139665960178461,-0.0024467562238575285,-0.0025999720622024466
pooled,964,0.4609153458707913,0.6232122769202765,0.2426988348450405,0.26895619423508305,0.38374083892541966,0.6106497900380861,-0.2269089511126664,-0.16229693104948517,-0.00922210615262913,-0.0024256327953531592,-0.002681168713434702
pooled,965,0.4203101000364276,0.5795774133292925,0.2752589618595662,0.2638145075613068,0.29053705680207875,0.5541941895805285,-0.2636571327784497,-0.15926731329286486,-0.007913735747479922,-0.0026410788420374058,-0.0031125564488662548
pooled,966,0.4256126033858711,0.6517526554779234,0.2663913069474533,0.21014014817734747,0.34560157648329326,0.6182498319036894,-0.27264825542039617,-0.2261400520920523,-0.008741082293645099,-0.0024834271899766597,-0.002975950530033443
pooled,967,0.4165670943223611,0.5983664384512856,0.22906795419062176,0.28334444065299097,0.27826894413064424,0.5557801978439646,-0.27751125371332036,-0.18179934412892446,-0.007636499840828721,-0.002656457864655649,-0.002945254833216984
pooled,968,0.4308940799685421,0.6228626149394811,0.2535093585097404,0.2906043197640133,0.3209436162208788,0.5872611543071785,-0.2663175380862997,-0.19196853497093902,-0.007946621881452119,-0.0026094794738227805,-0.00288821880921599
pooled,969,0.3732627342590635,0.5764616733473347,0.27333333233179297,0.24431274780675985,0.27147060019538377,0.5509532283285319,-0.2794826281331481,-0.2031989390882712,-0.007958996460200216,-0.0026060652343886143,-0.00300977101419598
pooled,970,0.4443013444369816,0.6658688864479682,0.2546440350569441,0.2334948945770307,0.32601876017906617,0.616790510639819,-0.2907717504607529,-0.22156754201098655,-0.009084627013181377,-0.0025088884640765033,-0.0026346819327822614
pooled,971,0.40840844715351377,0.5955516730770491,0.24186342240131917,0.2534675028629798,0.290200333914121,0.601778845441585,-0.311578511527464,-0.18714322592353538,-0.009214573684585498,-0.002497616465760706,-0.0029661075274389406
pooled,972,0.36827966558486,0.6047710188060268,0.20648761560094211,0.2223473074489307,0.2689813273784417,0.5857683209169026,-0.31678699353846085,-0.23649135322116677,-0.008845318755160798,-0.002579280139049998,-0.0029271062004930628
pooled,973,0.45979915489393425,0.6068513721948453,0.2282484536692987,0.27967509673539936,0.35361986413591645,0.6042583866540141,-0.25063852251809765,-0.14705221730091106,-0.007854489985008149,-0.0024974519349533746,-0.0029864805486142423
pooled,974,0.4126074623074425,0.6074793687956147,0.2623375568965822,0.2547026881432338,0.3140570402345581,0.5840947297743085,-0.27003768953975044,-0.1948719064881722,-0.00852214421171855,-0.002680685547146248,-0.003015420793417523
pooled,975,0.38461497971854386,0.6000606728406807,0.21516658162600938,0.24387462045299801,0.2650998157568959,0.5315232336613477,-0.2664234179044518,-0.2154456931221368,-0.007982529079053065,-0.0025626461126561596,-0.0029199956149576346
pooled,976,0.42024810707569304,0.628158981761825,0.25227349383790604,0.26157003147348956,0.32439723261225517,0.6159333702791546,-0.29153613766689945,-0.207910874686132,-0.00775879385899604,-0.0027205214521455095,-0.0030183916418112526
pooled,977,0.48201339523984343,0.6656462275468586,0.2891307076503234,0.28525336825545994,0.35545586521270117,0.6530599518557674,-0.2976040866430662,-0.18363283230701521,-0.009094440767966104,-0.0025200646982694993,-0.002663170934185665
pooled,978,0.3887863954304591,0.6486003531181616,0.18771331808904756,0.22196254689238715,0.25226488794037183,0.6044585873362245,-0.35219369939585266,-0.25981395768770243,-0.008294807701828225,-0.002703465749839757,-0.0030752273943814444
pooled,979,0.4455209704738737,0.6217342851732889,0.26228070652511,0.27549529029965303,0.3859306779216779,0.6049270532258652,-0.21899637530418725,-0.1762133146994152,-0.00886281711597266,-0.0026133607915464797,-0.0026957163879713242
pooled,980,0.41888552966149967,0.6135271366532193,0.16999266936627144,0.240573566430788,0.3103367861039397,0.5619329688389332,-0.25159618273499346,-0.19464160699171967,-0.008259180927222916,-0.002374310764103799,-0.0026793115933969602
pooled,981,0.44264211495984196,0.642759835119487,0.2688206259464387,0.285450297769076,0.357436072596185,0.6274317490342849,-0.2699956764380999,-0.20011772015964502,-0.008640871447975023,-0.002524254361349494,-0.002805098411962353
pooled,982,0.41857991873311745,0.6410221535447564,0.24529769679816646,0.24128623876953065,0.34982972292765957,0.5710017813896655,-0.22117205846200594,-0.222442234811639,-0.009382010458911244,-0.002525675488045727,-0.002783223633207582
pooled,983,0.4062251232502664,0.6161139593963662,0.2082242904332087,0.25764100407241153,0.32715237031746963,0.586103145887372,-0.25895077556990237,-0.20988883614609977,-0.009019494951319746,-0.0024763287331481735,-0.0027939692938731176
pooled,984,0.3792795857188731,0.5759482796129224,0.19991026950307766,0.24307506417515481,0.27854469166707185,0.6000215022007528,-0.32147681053368093,-0.19666869389404928,-0.00806382757481316,-0.002580482943809975,-0.003106662234392483
pooled,985,0.3939157430384355,0.6378457159923682,0.2504479966794591,0.20629579962917957,0.26159206344892827,0.6416544111703086,-0.38006234772138037,-0.24392997295393265,-0.008043747703985303,-0.0026682083664224523,-0.0030267026937944074
pooled,986,0.38199111800878266,0.5914084321169631,0.25136825878185065,0.21386914946616872,0.26972742628429147,0.548504667859929,-0.27877724157563755,-0.20941731410818049,-0.008982544217723345,-0.002562131062233167,-0.0030523525168256404
pooled,987,0.3856787857846494,0.6422353276086435,0.2532896769283875,0.23687729986119296,0.3051029237562406,0.6017448604684628,-0.29664193671222217,-0.2565565418239941,-0.008149437405241919,-0.002737074583200801,-0.0028849972994872772
pooled,988,0.43096632009384217,0.6133309932162059,0.26563983658768736,0.25698773370255357,0.31688511947064846,0.6187116591194805,-0.301826539648832,-0.1823646731223637,-0.008502924369896503,-0.0025542791052351036,-0.002715347218056522
pooled,989,0.45400406513357694,0.6184232530995897,0.2855112187557904,0.3208243718084399,0.370213567946151,0.6314818366650262,-0.2612682687188752,-0.16441918796601274,-0.00828775093465468,-0.002694133223466918,-0.002912544416900609
pooled,990,0.39834174356656193,0.6362101555362126,0.2677823290461129,0.24932655046882096,0.33258735423498614,0.6261424551523264,-0.2935551009173402,-0.2378684119696507,-0.008209942904174062,-0.00280146185804457,-0.0029954142514837467
pooled,991,0.3877513180190834,0.6412615012237141,0.25267112699542194,0.2311685319074375,0.3317457477523216,0.6090300488983236,-0.277284301146002,-0.25351018320463065,-0.008405335263501188,-0.0026567357535116397,-0.003005431932058769
pooled,992,0.410420268823236,0.6339002312310003,0.2393813359038642,0.243816518274947,0.3163394213818558,0.5942751920803077,-0.2779357706984519,-0.22347996240776424,-0.008736822786083955,-0.002602085843017478,-0.0029116831010901055
pooled,993,0.410384945762062,0.6303375749647099,0.24995459188040128,0.25584068591773546,0.34188122709621027,0.6049672316339076,-0.26308600453769737,-0.21995262920264785,-0.008495522875506296,-0.002637878138838374,-0.0029776774786365147
pooled,994,0.38426509839157413,0.6084979747509622,0.2387999697580616,0.23600888133032843,0.34373453915196506,0.6033083841862548,-0.2595738450342897,-0.2242328763593881,-0.008325348377050727,-0.0025649387131372456,-0.00276757227487133
pooled,995,0.3847719033029857,0.6287169660066669,0.27167065117270234,0.2397258046730908,0.2895122272018518,0.611392059090262,-0.32187983188841013,-0.24394506270368121,-0.007984498344232961,-0.0026205457989630287,-0.002984581217559217
pooled,996,0.4370138041481419,0.6282010900276788,0.26067387333007325,0.2687327802085951,0.32231333682410324,0.6051004713280097,-0.28278713450390647,-0.19118728587953687,-0.008245124669332677,-0.002562870819496567,-0.0027284824376775704
pooled,997,0.4305932840196676,0.615855482514045,0.2064425522268671,0.2724523673913807,0.35445510910246353,0.6068046938576097,-0.2523495847551462,-0.18526219849437736,-0.008354615035398215,-0.0025449142275218656,-0.0028686435991248193
pooled,998,0.3880764808881081,0.6080753692161475,0.2500672858376246,0.24882937943220443,0.3555109979908106,0.6334726200532639,-0.2779616220624533,-0.21999888832803938,-0.008479872294450925,-0.0024844524398691795,-0.0026848549442846253
pooled,999,0.4041193300740078,0.6033451919910982,0.22241349717124573,0.27821235173711606,0.3100906412848612,0.5598766354397962,-0.24978599415493496,-0.19922586191709035,-0.008370434392027832,-0.002653430974831238,-0.0028148284410834993
pooled,1000,0.36066483860622217,0.6231736207820961,0.1817634577052164,0.22453551775665126,0.23440704576591906,0.5923711678405239,-0.3579641220746048,-0.262508782175874,-0.008062625745803983,-0.0027120256888095,-0.0029718281990201633
pooled,1001,0.4005555129473697,0.6224553288172224,0.24978490863859013,0.25273058683339245,0.31149963043022794,0.5807326561355637,-0.26923302570533575,-0.22189981586985275,-0.008870595782677668,-0.0025598204716558094,-0.0028497630191218763
pooled,1002,0.3803851857732075,0.6199737122882955,0.26346756245154646,0.21326624495348104,0.32955725642459915,0.6145884257070084,-0.2850311692824093,-0.23958852651508794,-0.007754554845274644,-0.002690053286079971,-0.0032687508931429363
pooled,1003,0.40427410082748866,0.5937816125243981,0.2499375391157913,0.2223366543111993,0.2985942212896653,0.5927128758616873,-0.294118654572022,-0.18950751169690944,-0.008216150047002166,-0.0025081059896056358,-0.0029378664364122947
pooled,1004,0.434322536905702,0.658647741497109,0.2670672749149021,0.24486517911961808,0.3225856870819259,0.6604502363445806,-0.33786454926265463,-0.22432520459140703,-0.00826899382700763,-0.002574984861939567,-0.00312729223108543
pooled,1005,0.3752015320311922,0.6125716472769589,0.25415300274849223,0.22973906651645648,0.30613626124049187,0.5753090321609348,-0.2691727709204429,-0.23737011524576668,-0.00836183616909494,-0.002767652911439821,-0.0030413398125607558
pooled,1006,0.3457282756046932,0.6154811216552695,0.2096452916880776,0.20628714913469456,0.30992997010090706,0.6088806537875633,-0.2989506836866562,-0.26975284605057626,-0.008615334286933495,-0.002600132238142867,-0.0030519538738577835
pooled,1007,0.38077029931203543,0.6050777331999594,0.2479124252156838,0.21842621143667973,0.3426361512883494,0.5758581354698045,-0.23322198418145507,-0.22430743388792396,-0.009104830824211993,-0.002532837830684311,-0.0030134589740289093
pooled,1008,0.4057755173294261,0.6115597376429397,0.2399116706155285,0.25467417407403237,0.33265672445823186,0.663161847204769,-0.33050512274653715,-0.20578422031351357,-0.008568729972362028,-0.002582357921934561,-0.003004122528544753
pooled,1009,0.3842281841373563,0.6430147630517394,0.1936263721481895,0.20827630792729374,0.2789480182192891,0.5799056568642499,-0.3009576386449608,-0.2587865789143831,-0.00864418364136944,-0.0025982503148680473,-0.0030737722921310873
pooled,1010,0.3738534983769744,0.5840656003582677,0.20602738569745882,0.22756453895490694,0.2825226345553683,0.5627325733966826,-0.2802099388413143,-0.2102121019812933,-0.008840819799399453,-0.0025868479015071235,-0.0030211394628959897
pooled,1011,0.4172234478603362,0.622962236626422,0.25280227055956944,0.24413283371692618,0.3283239188708051,0.6307399643120796,-0.3024160454412745,-0.2057387887660858,-0.008857935743085653,-0.0025297069829254898,-0.002950563859664544
pooled,1012,0.411920754311425,0.5988921673589755,0.22881140465760688,0.24810566111501073,0.3324561081600139,0.5749820731041235,-0.2425259649441096,-0.18697141304755055,-0.008399022158172998,-0.002684563885806961,-0.0030450676625335053
pooled,1013,0.44200749530201633,0.6556899458817109,0.25438061953704627,0.25462380177138566,0.3776730299198924,0.6064735679157265,-0.2288005379958341,-0.2136824505796946,-0.008146017107404188,-0.002634597358853338,-0.0029035324682461674
pooled,1014,0.41408437369539514,0.5998048865256576,0.3018236193910296,0.2578862626310026,0.356502554642562,0.6013463761579939,-0.24484382151543194,-0.18572051283026242,-0.007347754411012003,-0.002804262693537223,-0.0031198261056915168
pooled,1015,0.42083861498084585,0.6226199614491436,0.2565223565144943,0.2619233796682072,0.271418599576283,0.589695051476764,-0.31827645190048104,-0.2017813464682977,-0.008104642774056437,-0.00269034012281953,-0.003050808547601105
pooled,1016,0.38305544634073585,0.6077508518773344,0.25416255862169124,0.20503074591202805,0.2739575769852604,0.6034864274674954,-0.32952885048223496,-0.2246954055365985,-0.008279890362935706,-0.0026224104317355123,-0.0030141215998019583
pooled,1017,0.3325943524701837,0.5963775660333903,0.19945034194532932,0.21579216265222378,0.250843095080624,0.5845364705807629,-0.33369337550013883,-0.2637832135632066,-0.009011808990000376,-0.002643443604173127,-0.0030922548686875256
pooled,1018,0.3577196022113239,0.6218454732497212,0.2300513149700328,0.22273598843139036,0.2958298007367263,0.6198620888186792,-0.3240322880819529,-0.2641258710383973,-0.008294345882679082,-0.002607655322528094,-0.0028157994992999633
pooled,1019,0.44933886156597913,0.6395878036533093,0.3283553785947453,0.28012633798494274,0.3205893610757977,0.6325059503289912,-0.31191658925319343,-0.19024894208733012,-0.00876924961096901,-0.0025872712658787213,-0.0029060619404722475
pooled,1020,0.4292686370331663,0.5897313103822748,0.24385427579623176,0.2773089922293679,0.3044153933166482,0.5799163641227968,-0.2755009708061486,-0.16046267334910846,-0.008416468831286593,-0.0025170066690852256,-0.0029531046532509176
pooled,1021,0.39542825963486794,0.5738539896490134,0.22065211748124813,0.29582713464276794,0.2969575627357183,0.5532741412895382,-0.25631657855381995,-0.1784257300141454,-0.008201999615336663,-0.0026934052212601507,-0.0029198205132315415
pooled,1022,0.3887976304556939,0.5893099834711982,0.24415512167095668,0.2526944107767657,0.3055725759056506,0.5717393813095076,-0.266166805403857,-0.20051235301550435,-0.008662750162122573,-0.0026510701685910796,-0.002900791427619821
pooled,1023,0.352945268510169,0.6468370296665289,0.1821369239266838,0.19125236540423715,0.2550483245901743,0.6204678557672932,-0.36541953117711895,-0.2938917611563599,-0.008563281419493671,-0.0026382346815602294,-0.003077601286096495
pooled,1024,0.4464038212678731,0.608554499065254,0.23984985225970099,0.3049094613516997,0.38731948138847294,0.6261345806410135,-0.23881509925254052,-0.16215067779738096,-0.008233849769824853,-0.0025530985538458574,-0.002812842584152264
pooled,1025,0.408997377189777,0.5863176517046619,0.22193210705756586,0.2580788731163919,0.38012974273591243,0.5780503099458377,-0.1979205672099253,-0.17732027451488486,-0.008081437032083867,-0.0026703663801234405,-0.0029850224577720676
pooled,1026,0.40884333642181403,0.6304903556702579,0.2983970633387728,0.24661622826991966,0.3360306327862105,0.6177433358597806,-0.2817127030735701,-0.22164701924844388,-0.008424569613997998,-0.002670886511189448,-0.002913429553357972
pooled,1027,0.4735821633936818,0.6291076916365871,0.2745999489352314,0.2992879927879502,0.4038657827640645,0.634187693319009,-0.23032191055494455,-0.15552552824290528,-0.008462586732867563,-0.0025204405039048207,-0.0026715172381459413
