shard,row_group,n_rows,selected_samples_present
train-03116-of-03388.parquet,6,1000,smp_1681;smp_1682
train-03116-of-03388.parquet,7,1000,smp_1682;smp_1683
train-03116-of-03388.parquet,8,1000,smp_1683;smp_1684
train-03116-of-03388.parquet,9,1000,smp_1684
train-03116-of-03388.parquet,10,1000,smp_1684;smp_1685
train-03116-of-03388.parquet,11,1000,smp_1685;smp_1686
train-03116-of-03388.parquet,12,1000,smp_1686
train-03116-of-03388.parquet,13,1000,smp_1593
train-03116-of-03388.parquet,14,1000,smp_1593;smp_1596
train-03116-of-03388.parquet,15,1000,smp_1596;smp_1597
train-03116-of-03388.parquet,16,1000,smp_1597;smp_1599
train-03116-of-03388.parquet,17,1000,smp_1599
train-03116-of-03388.parquet,18,1000,smp_1599
train-03116-of-03388.parquet,20,1000,smp_1603
train-03116-of-03388.parquet,21,1000,smp_1603
train-03116-of-03388.parquet,25,1000,smp_1609
train-03116-of-03388.parquet,26,1000,smp_1609;smp_1611
train-03116-of-03388.parquet,27,1000,smp_1611
train-03116-of-03388.parquet,28,224,smp_1611
train-03117-of-03388.parquet,0,1000,smp_1611
train-03117-of-03388.parquet,6,1000,smp_1623
train-03117-of-03388.parquet,7,1000,smp_1623;smp_1624
train-03117-of-03388.parquet,8,1000,smp_1624
train-03117-of-03388.parquet,9,1000,smp_1626
train-03117-of-03388.parquet,10,1000,smp_1626
train-03117-of-03388.parquet,16,1000,smp_1647
train-03117-of-03388.parquet,21,1000,smp_1658
train-03117-of-03388.parquet,22,1000,smp_1658;smp_1660
train-03117-of-03388.parquet,23,1000,smp_1660;smp_1661
train-03117-of-03388.parquet,24,1000,smp_1661;smp_1662
train-03117-of-03388.parquet,25,1000,smp_1662
train-03117-of-03388.parquet,26,1000,smp_1664
train-03117-of-03388.parquet,27,1000,smp_1664
train-03118-of-03388.parquet,0,1000,smp_1666
train-03118-of-03388.parquet,1,1000,smp_1666
train-03118-of-03388.parquet,2,1000,smp_1669
train-03118-of-03388.parquet,3,1000,smp_1669;smp_1671
train-03118-of-03388.parquet,4,1000,smp_1671
train-03118-of-03388.parquet,8,1000,smp_1679
train-03118-of-03388.parquet,9,1000,smp_1679;smp_1681
train-03118-of-03388.parquet,10,1000,smp_1681;smp_1682
train-03118-of-03388.parquet,11,1000,smp_1682
train-03118-of-03388.parquet,12,1000,smp_1682;smp_1683
train-03118-of-03388.parquet,13,1000,smp_1683;smp_1684
train-03118-of-03388.parquet,14,1000,smp_1684;smp_1685
train-03118-of-03388.parquet,15,1000,smp_1685;smp_1686
train-03118-of-03388.parquet,16,1000,smp_1686
train-03118-of-03388.parquet,17,1000,smp_1593
train-03118-of-03388.parquet,18,1000,smp_1593;smp_1596
train-03118-of-03388.parquet,19,1000,smp_1596;smp_1597
train-03118-of-03388.parquet,20,1000,smp_1597
train-03118-of-03388.parquet,21,1000,smp_1599
train-03118-of-03388.parquet,22,1000,smp_1599
train-03118-of-03388.parquet,24,1000,smp_1603
train-03118-of-03388.parquet,25,1000,smp_1603
train-03119-of-03388.parquet,1,1000,smp_1609
train-03119-of-03388.parquet,2,1000,smp_1609
train-03119-of-03388.parquet,3,1000,smp_1611
train-03119-of-03388.parquet,4,1000,smp_1611
train-03119-of-03388.parquet,11,1000,smp_1623
train-03119-of-03388.parquet,12,1000,smp_1623;smp_1624
train-03119-of-03388.parquet,13,1000,smp_1624
train-03119-of-03388.parquet,14,1000,smp_1626
train-03119-of-03388.parquet,15,1000,smp_1626
train-03119-of-03388.parquet,22,1000,smp_1647
train-03119-of-03388.parquet,27,1000,smp_1658
train-03119-of-03388.parquet,28,224,smp_1658
train-03120-of-03388.parquet,0,1000,smp_1658;smp_1660
train-03120-of-03388.parquet,1,1000,smp_1660;smp_1661
train-03120-of-03388.parquet,2,1000,smp_1661;smp_1662
train-03120-of-03388.parquet,3,1000,smp_1662
train-03120-of-03388.parquet,4,1000,smp_1664
train-03120-of-03388.parquet,5,1000,smp_1664
train-03120-of-03388.parquet,6,1000,smp_1666
train-03120-of-03388.parquet,7,1000,smp_1666
train-03120-of-03388.parquet,8,1000,smp_1669
train-03120-of-03388.parquet,9,1000,smp_1669;smp_1671
train-03120-of-03388.parquet,10,1000,smp_1671
train-03120-of-03388.parquet,14,1000,smp_1679
train-03120-of-03388.parquet,15,1000,smp_1679
train-03120-of-03388.parquet,16,1000,smp_1681
train-03120-of-03388.parquet,17,1000,smp_1681;smp_1682
train-03120-of-03388.parquet,18,1000,smp_1682;smp_1683
train-03120-of-03388.parquet,19,1000,smp_1683;smp_1684
train-03120-of-03388.parquet,20,1000,smp_1684;smp_1685
train-03120-of-03388.parquet,21,1000,smp_1685
train-03120-of-03388.parquet,22,1000,smp_1685;smp_1686
train-03120-of-03388.parquet,23,1000,smp_1593
train-03120-of-03388.parquet,24,1000,smp_1593
train-03120-of-03388.parquet,25,1000,smp_1596
train-03120-of-03388.parquet,26,1000,smp_1596;smp_1597
train-03120-of-03388.parquet,27,1000,smp_1599
train-03120-of-03388.parquet,28,224,smp_1599
train-03121-of-03388.parquet,0,1000,smp_1599
train-03121-of-03388.parquet,2,1000,smp_1603
train-03121-of-03388.parquet,3,1000,smp_1603
train-03121-of-03388.parquet,6,1000,smp_1609
train-03121-of-03388.parquet,7,1000,smp_1609
train-03121-of-03388.parquet,8,1000,smp_1611
train-03121-of-03388.parquet,9,1000,smp_1611
train-03121-of-03388.parquet,10,1000,smp_1611
train-03121-of-03388.parquet,16,1000,smp_1623
train-03121-of-03388.parquet,17,1000,smp_1623;smp_1624
train-03121-of-03388.parquet,18,1000,smp_1624;smp_1626
train-03121-of-03388.parquet,19,1000,smp_1626
train-03121-of-03388.parquet,25,1000,smp_1647
train-03122-of-03388.parquet,1,1000,smp_1658
train-03122-of-03388.parquet,2,1000,smp_1658
train-03122-of-03388.parquet,3,1000,smp_1660
train-03122-of-03388.parquet,4,1000,smp_1660;smp_1661;smp_1662
train-03122-of-03388.parquet,5,1000,smp_1662
train-03122-of-03388.parquet,6,1000,smp_1664
train-03122-of-03388.parquet,7,1000,smp_1664
train-03122-of-03388.parquet,8,1000,smp_1666
train-03122-of-03388.parquet,9,1000,smp_1666
train-03122-of-03388.parquet,10,1000,smp_1669
train-03122-of-03388.parquet,11,1000,smp_1669;smp_1671
train-03122-of-03388.parquet,15,1000,smp_1679
train-03122-of-03388.parquet,16,1000,smp_1679
train-03122-of-03388.parquet,17,1000,smp_1681
train-03122-of-03388.parquet,18,1000,smp_1681;smp_1682
train-03122-of-03388.parquet,19,1000,smp_1682;smp_1683
train-03122-of-03388.parquet,20,1000,smp_1683;smp_1684
train-03122-of-03388.parquet,21,1000,smp_1684;smp_1685
train-03122-of-03388.parquet,22,1000,smp_1685;smp_1686
train-03122-of-03388.parquet,23,1000,smp_1686
train-03122-of-03388.parquet,24,1000,smp_1593
train-03122-of-03388.parquet,25,1000,smp_1593;smp_1596
train-03122-of-03388.parquet,26,1000,smp_1596;smp_1597
train-03122-of-03388.parquet,27,1000,smp_1597
train-03123-of-03388.parquet,0,1000,smp_1599
train-03123-of-03388.parquet,1,1000,smp_1599
train-03123-of-03388.parquet,3,1000,smp_1603
train-03123-of-03388.parquet,4,1000,smp_1603
train-03123-of-03388.parquet,8,1000,smp_1609
train-03123-of-03388.parquet,9,1000,smp_1609;smp_1611
train-03123-of-03388.parquet,10,1000,smp_1611
train-03123-of-03388.parquet,11,1000,smp_1611
train-03123-of-03388.parquet,17,1000,smp_1623
train-03123-of-03388.parquet,18,1000,smp_1623;smp_1624
train-03123-of-03388.parquet,19,1000,smp_1624
train-03123-of-03388.parquet,20,1000,smp_1626
train-03123-of-03388.parquet,21,1000,smp_1626
train-03123-of-03388.parquet,26,1000,smp_1647
train-03123-of-03388.parquet,27,1000,smp_1647
train-03124-of-03388.parquet,3,1000,smp_1658
train-03124-of-03388.parquet,4,1000,smp_1658;smp_1660
train-03124-of-03388.parquet,5,1000,smp_1660;smp_1661
train-03124-of-03388.parquet,6,1000,smp_1661;smp_1662
train-03124-of-03388.parquet,7,1000,smp_1662
train-03124-of-03388.parquet,8,1000,smp_1664
train-03124-of-03388.parquet,9,1000,smp_1664
train-03124-of-03388.parquet,10,1000,smp_1666
train-03124-of-03388.parquet,11,1000,smp_1666
train-03124-of-03388.parquet,12,1000,smp_1669
train-03124-of-03388.parquet,13,1000,smp_1669;smp_1671
train-03124-of-03388.parquet,17,1000,smp_1679
train-03124-of-03388.parquet,18,1000,smp_1679
train-03124-of-03388.parquet,19,1000,smp_1681
train-03124-of-03388.parquet,20,1000,smp_1681;smp_1682
train-03124-of-03388.parquet,21,1000,smp_1682;smp_1683
train-03124-of-03388.parquet,22,1000,smp_1683;smp_1684
train-03124-of-03388.parquet,23,1000,smp_1684;smp_1685
train-03124-of-03388.parquet,24,1000,smp_1685;smp_1686
train-03124-of-03388.parquet,25,1000,smp_1686
train-03124-of-03388.parquet,26,1000,smp_1593
train-03124-of-03388.parquet,27,1000,smp_1593
train-03125-of-03388.parquet,0,1000,smp_1596;smp_1597
train-03125-of-03388.parquet,1,1000,smp_1597
train-03125-of-03388.parquet,2,1000,smp_1599
train-03125-of-03388.parquet,3,1000,smp_1599
train-03125-of-03388.parquet,5,1000,smp_1603
train-03125-of-03388.parquet,6,1000,smp_1603
train-03125-of-03388.parquet,10,1000,smp_1609
train-03125-of-03388.parquet,11,1000,smp_1609
train-03125-of-03388.parquet,12,1000,smp_1611
train-03125-of-03388.parquet,13,1000,smp_1611
train-03125-of-03388.parquet,14,1000,smp_1611
train-03125-of-03388.parquet,20,1000,smp_1623
train-03125-of-03388.parquet,21,1000,smp_1623;smp_1624
train-03125-of-03388.parquet,22,1000,smp_1624
train-03125-of-03388.parquet,23,1000,smp_1626
train-03125-of-03388.parquet,24,1000,smp_1626
train-03126-of-03388.parquet,2,1000,smp_1647
train-03126-of-03388.parquet,7,1000,smp_1658
train-03126-of-03388.parquet,8,1000,smp_1658;smp_1660
train-03126-of-03388.parquet,9,1000,smp_1660;smp_1661
train-03126-of-03388.parquet,10,1000,smp_1661;smp_1662
train-03126-of-03388.parquet,11,1000,smp_1662
train-03126-of-03388.parquet,12,1000,smp_1664
train-03126-of-03388.parquet,13,1000,smp_1664
train-03126-of-03388.parquet,14,1000,smp_1666
train-03126-of-03388.parquet,15,1000,smp_1666
train-03126-of-03388.parquet,16,1000,smp_1669
train-03126-of-03388.parquet,17,1000,smp_1669;smp_1671
train-03126-of-03388.parquet,21,1000,smp_1679
train-03126-of-03388.parquet,22,1000,smp_1679
train-03126-of-03388.parquet,23,1000,smp_1681
train-03126-of-03388.parquet,24,1000,smp_1681;smp_1682
train-03126-of-03388.parquet,25,1000,smp_1682;smp_1683
train-03126-of-03388.parquet,26,1000,smp_1683
train-03126-of-03388.parquet,27,1000,smp_1683;smp_1684
train-03126-of-03388.parquet,28,224,smp_1684
train-03127-of-03388.parquet,0,1000,smp_1684;smp_1685
train-03127-of-03388.parquet,1,1000,smp_1685;smp_1686
train-03127-of-03388.parquet,2,1000,smp_1593;smp_1686
train-03127-of-03388.parquet,3,1000,smp_1593
train-03127-of-03388.parquet,4,1000,smp_1596
train-03127-of-03388.parquet,5,1000,smp_1596;smp_1597
train-03127-of-03388.parquet,6,1000,smp_1597;smp_1599
train-03127-of-03388.parquet,7,1000,smp_1599
train-03127-of-03388.parquet,8,1000,smp_1599
train-03127-of-03388.parquet,10,1000,smp_1603
train-03127-of-03388.parquet,11,1000,smp_1603
train-03127-of-03388.parquet,15,1000,smp_1609
train-03127-of-03388.parquet,16,1000,smp_1609
train-03127-of-03388.parquet,17,1000,smp_1611
train-03127-of-03388.parquet,18,1000,smp_1611
train-03127-of-03388.parquet,25,1000,smp_1623
train-03127-of-03388.parquet,26,1000,smp_1623;smp_1624
train-03127-of-03388.parquet,27,1000,smp_1624
train-03127-of-03388.parquet,28,224,smp_1624
train-03128-of-03388.parquet,0,1000,smp_1626
train-03128-of-03388.parquet,1,1000,smp_1626
train-03128-of-03388.parquet,7,1000,smp_1647
train-03128-of-03388.parquet,12,1000,smp_1658
train-03128-of-03388.parquet,13,1000,smp_1658
train-03128-of-03388.parquet,14,1000,smp_1660
train-03128-of-03388.parquet,15,1000,smp_1660;smp_1661
train-03128-of-03388.parquet,16,1000,smp_1661;smp_1662
train-03128-of-03388.parquet,17,1000,smp_1662;smp_1664
train-03128-of-03388.parquet,18,1000,smp_1664
train-03128-of-03388.parquet,19,1000,smp_1664;smp_1666
train-03128-of-03388.parquet,20,1000,smp_1666
train-03128-of-03388.parquet,22,1000,smp_1669
train-03128-of-03388.parquet,23,1000,smp_1669;smp_1671
train-03128-of-03388.parquet,28,224,smp_1679
train-03129-of-03388.parquet,0,1000,smp_1679
train-03129-of-03388.parquet,1,1000,smp_1681
train-03129-of-03388.parquet,2,1000,smp_1681;smp_1682
train-03129-of-03388.parquet,3,1000,smp_1682;smp_1683
train-03129-of-03388.parquet,4,1000,smp_1683
train-03129-of-03388.parquet,5,1000,smp_1683;smp_1684
train-03129-of-03388.parquet,6,1000,smp_1684;smp_1685
train-03129-of-03388.parquet,7,1000,smp_1685;smp_1686
train-03129-of-03388.parquet,8,1000,smp_1686
train-03129-of-03388.parquet,9,1000,smp_1593
train-03129-of-03388.parquet,10,1000,smp_1593
train-03129-of-03388.parquet,11,1000,smp_1596;smp_1597
train-03129-of-03388.parquet,12,1000,smp_1597
train-03129-of-03388.parquet,13,1000,smp_1599
train-03129-of-03388.parquet,14,1000,smp_1599
train-03129-of-03388.parquet,16,1000,smp_1603
train-03129-of-03388.parquet,17,1000,smp_1603
train-03129-of-03388.parquet,21,1000,smp_1609
train-03129-of-03388.parquet,22,1000,smp_1609
train-03129-of-03388.parquet,23,1000,smp_1611
train-03129-of-03388.parquet,24,1000,smp_1611
train-03130-of-03388.parquet,3,1000,smp_1623
train-03130-of-03388.parquet,4,1000,smp_1623;smp_1624
train-03130-of-03388.parquet,5,1000,smp_1624
train-03130-of-03388.parquet,6,1000,smp_1626
train-03130-of-03388.parquet,7,1000,smp_1626
train-03130-of-03388.parquet,13,1000,smp_1647
train-03130-of-03388.parquet,19,1000,smp_1658
train-03130-of-03388.parquet,20,1000,smp_1660
train-03130-of-03388.parquet,21,1000,smp_1660;smp_1661
train-03130-of-03388.parquet,22,1000,smp_1661;smp_1662
train-03130-of-03388.parquet,23,1000,smp_1662
train-03130-of-03388.parquet,24,1000,smp_1664
train-03130-of-03388.parquet,25,1000,smp_1664
train-03130-of-03388.parquet,26,1000,smp_1666
train-03130-of-03388.parquet,27,1000,smp_1666
train-03131-of-03388.parquet,0,1000,smp_1669
train-03131-of-03388.parquet,1,1000,smp_1669;smp_1671
train-03131-of-03388.parquet,6,1000,smp_1679
train-03131-of-03388.parquet,7,1000,smp_1679
train-03131-of-03388.parquet,8,1000,smp_1681
train-03131-of-03388.parquet,9,1000,smp_1681;smp_1682
train-03131-of-03388.parquet,10,1000,smp_1682;smp_1683
train-03131-of-03388.parquet,11,1000,smp_1683;smp_1684
train-03131-of-03388.parquet,12,1000,smp_1684;smp_1685
train-03131-of-03388.parquet,13,1000,smp_1685;smp_1686
train-03131-of-03388.parquet,14,1000,smp_1686
train-03131-of-03388.parquet,15,1000,smp_1593
train-03131-of-03388.parquet,16,1000,smp_1593
train-03131-of-03388.parquet,17,1000,smp_1596
train-03131-of-03388.parquet,18,1000,smp_1596;smp_1597
train-03131-of-03388.parquet,19,1000,smp_1597;smp_1599
train-03131-of-03388.parquet,20,1000,smp_1599
train-03131-of-03388.parquet,23,1000,smp_1603
train-03131-of-03388.parquet,24,1000,smp_1603
train-03132-of-03388.parquet,0,1000,smp_1609
train-03132-of-03388.parquet,1,1000,smp_1609;smp_1611
train-03132-of-03388.parquet,2,1000,smp_1611
train-03132-of-03388.parquet,3,1000,smp_1611
train-03132-of-03388.parquet,10,1000,smp_1623
train-03132-of-03388.parquet,11,1000,smp_1623;smp_1624
train-03132-of-03388.parquet,12,1000,smp_1624
train-03132-of-03388.parquet,13,1000,smp_1626
train-03132-of-03388.parquet,14,1000,smp_1626
train-03132-of-03388.parquet,20,1000,smp_1647
train-03132-of-03388.parquet,25,1000,smp_1658
train-03132-of-03388.parquet,26,1000,smp_1658
train-03132-of-03388.parquet,27,1000,smp_1660
train-03132-of-03388.parquet,28,224,smp_1660;smp_1661
train-03133-of-03388.parquet,0,1000,smp_1661;smp_1662
train-03133-of-03388.parquet,1,1000,smp_1662
train-03133-of-03388.parquet,2,1000,smp_1664
train-03133-of-03388.parquet,3,1000,smp_1664
train-03133-of-03388.parquet,4,1000,smp_1666
train-03133-of-03388.parquet,5,1000,smp_1666
train-03133-of-03388.parquet,6,1000,smp_1669
train-03133-of-03388.parquet,7,1000,smp_1669
train-03133-of-03388.parquet,8,1000,smp_1671
train-03133-of-03388.parquet,12,1000,smp_1679
train-03133-of-03388.parquet,13,1000,smp_1679
train-03133-of-03388.parquet,14,1000,smp_1681
train-03133-of-03388.parquet,15,1000,smp_1681;smp_1682
train-03133-of-03388.parquet,16,1000,smp_1682;smp_1683
train-03133-of-03388.parquet,17,1000,smp_1683
train-03133-of-03388.parquet,18,1000,smp_1683;smp_1684
train-03133-of-03388.parquet,19,1000,smp_1684;smp_1685
train-03133-of-03388.parquet,20,1000,smp_1685;smp_1686
train-03133-of-03388.parquet,21,1000,smp_1686
train-03133-of-03388.parquet,22,1000,smp_1593
train-03133-of-03388.parquet,23,1000,smp_1593
train-03133-of-03388.parquet,24,1000,smp_1596;smp_1597
train-03133-of-03388.parquet,25,1000,smp_1597
train-03133-of-03388.parquet,26,1000,smp_1599
train-03133-of-03388.parquet,27,1000,smp_1599
train-03134-of-03388.parquet,1,1000,smp_1603
train-03134-of-03388.parquet,2,1000,smp_1603
train-03134-of-03388.parquet,6,1000,smp_1609
train-03134-of-03388.parquet,7,1000,smp_1609
train-03134-of-03388.parquet,8,1000,smp_1611
train-03134-of-03388.parquet,9,1000,smp_1611
train-03134-of-03388.parquet,17,1000,smp_1623
train-03134-of-03388.parquet,18,1000,smp_1623;smp_1624
train-03134-of-03388.parquet,19,1000,smp_1624;smp_1626
train-03134-of-03388.parquet,20,1000,smp_1626
train-03134-of-03388.parquet,27,1000,smp_1647
train-03134-of-03388.parquet,28,224,smp_1647
train-03135-of-03388.parquet,0,1000,smp_1647
train-03135-of-03388.parquet,5,1000,smp_1658
train-03135-of-03388.parquet,6,1000,smp_1658;smp_1660
train-03135-of-03388.parquet,7,1000,smp_1660
train-03135-of-03388.parquet,8,1000,smp_1660;smp_1661
train-03135-of-03388.parquet,9,1000,smp_1661;smp_1662
train-03135-of-03388.parquet,10,1000,smp_1662;smp_1664
train-03135-of-03388.parquet,11,1000,smp_1664
train-03135-of-03388.parquet,12,1000,smp_1666
train-03135-of-03388.parquet,13,1000,smp_1666
train-03135-of-03388.parquet,15,1000,smp_1669
train-03135-of-03388.parquet,16,1000,smp_1669;smp_1671
train-03135-of-03388.parquet,21,1000,smp_1679
train-03135-of-03388.parquet,22,1000,smp_1679
train-03135-of-03388.parquet,23,1000,smp_1681
train-03135-of-03388.parquet,24,1000,smp_1681;smp_1682
train-03135-of-03388.parquet,25,1000,smp_1682;smp_1683
train-03135-of-03388.parquet,26,1000,smp_1683;smp_1684
train-03135-of-03388.parquet,27,1000,smp_1684;smp_1685
train-03135-of-03388.parquet,28,224,smp_1685
train-03136-of-03388.parquet,0,1000,smp_1685;smp_1686
train-03136-of-03388.parquet,1,1000,smp_1686
train-03136-of-03388.parquet,2,1000,smp_1593
train-03136-of-03388.parquet,3,1000,smp_1593;smp_1596
train-03136-of-03388.parquet,4,1000,smp_1596;smp_1597
train-03136-of-03388.parquet,5,1000,smp_1597
train-03136-of-03388.parquet,6,1000,smp_1599
train-03136-of-03388.parquet,7,1000,smp_1599
train-03136-of-03388.parquet,9,1000,smp_1603
train-03136-of-03388.parquet,10,1000,smp_1603
train-03136-of-03388.parquet,14,1000,smp_1609
train-03136-of-03388.parquet,15,1000,smp_1609
train-03136-of-03388.parquet,16,1000,smp_1611
train-03136-of-03388.parquet,17,1000,smp_1611
train-03136-of-03388.parquet,24,1000,smp_1623
train-03136-of-03388.parquet,25,1000,smp_1623;smp_1624
train-03136-of-03388.parquet,26,1000,smp_1624;smp_1626
train-03136-of-03388.parquet,27,1000,smp_1626
train-03137-of-03388.parquet,6,1000,smp_1647
train-03137-of-03388.parquet,11,1000,smp_1658
train-03137-of-03388.parquet,12,1000,smp_1658;smp_1660
train-03137-of-03388.parquet,13,1000,smp_1660;smp_1661
train-03137-of-03388.parquet,14,1000,smp_1661;smp_1662
train-03137-of-03388.parquet,15,1000,smp_1662
train-03137-of-03388.parquet,16,1000,smp_1664
train-03137-of-03388.parquet,17,1000,smp_1664
train-03137-of-03388.parquet,18,1000,smp_1666
train-03137-of-03388.parquet,19,1000,smp_1666
train-03137-of-03388.parquet,20,1000,smp_1669
train-03137-of-03388.parquet,21,1000,smp_1669;smp_1671
train-03137-of-03388.parquet,22,1000,smp_1671
train-03137-of-03388.parquet,26,1000,smp_1679
train-03137-of-03388.parquet,27,1000,smp_1679
train-03137-of-03388.parquet,28,224,smp_1681
train-03138-of-03388.parquet,0,1000,smp_1681;smp_1682
train-03138-of-03388.parquet,1,1000,smp_1682;smp_1683
train-03138-of-03388.parquet,2,1000,smp_1683
train-03138-of-03388.parquet,3,1000,smp_1683;smp_1684
train-03138-of-03388.parquet,4,1000,smp_1684;smp_1685
train-03138-of-03388.parquet,5,1000,smp_1685;smp_1686
train-03138-of-03388.parquet,6,1000,smp_1593
train-03138-of-03388.parquet,7,1000,smp_1593
train-03138-of-03388.parquet,8,1000,smp_1596
train-03138-of-03388.parquet,9,1000,smp_1596;smp_1597
train-03138-of-03388.parquet,10,1000,smp_1597
train-03138-of-03388.parquet,11,1000,smp_1599
train-03138-of-03388.parquet,12,1000,smp_1599
